id,title,category,startDate,endDate,venue_name,venue_address,city,price_minmax,eventUrl,ticketUrl,source
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTE5fDQ0NzM3MDkyMjE2NDczNzExNzg=,Sasha Colby,theatre,2025-09-19 20:00:00,2025-09-19 21:30:00,Palace of Fine Arts,"Palace of Fine Arts, 3601 Lyon St, San Francisco, CA 94123",San Francisco,-,https://open.spotify.com/concert/6XXPLFNn6yFqM2wfEwC09W,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTEyfDY1MjU2NDE4NzQxOTk2MDgxMTQ=,Morgenshtern,theatre,2025-09-12 19:00:00,2025-09-12 23:00:00,The UC Theatre Taube Family Music Hall,"The UC Theatre Taube Family Music Hall, 2036 University Ave, Berkeley, CA 94704",Berkeley,-,https://open.spotify.com/concert/6cpzaHiAl7xcWIVyRlhedM,,apyflux_api
serper_broadwaysf___official_ticketing_site_of_golden_gate__orpheum__and____,"BroadwaySF | Official Ticketing Site of Golden Gate, Orpheum, and ...",theatre,2025-09-09T07:00:00.000Z,2025-09-09T07:00:00.000Z,Curran Theatre,,,,https://www.broadwaysf.com/,,serper_api
serper_broadway_shows_in_san_francisco_ca_2025_26,Broadway Shows in San Francisco CA 2025/26,theatre,2025-09-06T05:26:18.216Z,2025-09-06T05:26:18.216Z,Orpheum Theatre,,,,https://www.san-francisco-theater.com/shows/broadway,,serper_api
serper_sf_theater_shows__broadway_plays___musicals_2025_2026,"SF Theater Shows, Broadway Plays & Musicals 2025/2026",theatre,2025-09-06T05:26:18.216Z,2025-09-06T05:26:18.216Z,SF Theater,,,,https://san-francisco.events/shows/,,serper_api
serper_san_francisco_theater__broadway_shows__musicals__plays__concerts____,"San Francisco Theater: Broadway Shows, Musicals, Plays, Concerts ...",theatre,2025-09-13T07:00:00.000Z,2025-09-13T07:00:00.000Z,San Francisco Theater,,,,https://www.san-francisco-theater.com/,,serper_api
serper_presidio_theatre_shows_2025_2026_season,Presidio Theatre Shows 2025–2026 Season,theatre,2025-09-06T05:26:18.216Z,2025-09-06T05:26:18.216Z,Presidio Theatre,,,,https://www.presidiotheatre.org/shows,,serper_api
serper_calendar_what_s_playing___theatre_bay_area,Calendar What's Playing - Theatre Bay Area,theatre,2025-09-06T05:26:18.216Z,2025-09-06T05:26:18.216Z,Calendar What's Playing - Theatre,,,,https://members.theatrebayarea.org/whatsplaying,,serper_api
serper_san_francisco_playhouse___official_site,San Francisco Playhouse - Official Site,theatre,2025-07-03T07:00:00.000Z,2025-07-03T07:00:00.000Z,See Event Page,,,,https://www.sfplayhouse.org/sfph/,,serper_api
serper_what_s_on___american_conservatory_theater,What's On | American Conservatory Theater,theatre,2025-09-06T05:26:18.216Z,2025-09-06T05:26:18.216Z,American Conservatory Theater,,,,https://www.act-sf.org/whats-on/,,serper_api
serper_upcoming_events___theatre_tickets___san_francisco__california,"Upcoming Events & Theatre Tickets | San Francisco, California",theatre,2025-09-20T07:00:00.000Z,2025-09-20T07:00:00.000Z,Upcoming Events & Theatre,,,,https://www.goldengatetheatresf.com/events/,,serper_api
serper_bay_area_theater_guide__broadway__shows__and_musicals_to_see____,"Bay Area Theater Guide: Broadway, Shows, And Musicals To See ...",theatre,2025-07-08T07:00:00.000Z,2025-07-08T07:00:00.000Z,Bay Area Theater,,,,https://secretsanfrancisco.com/bay-area-theater/,,serper_api
serper_the_warfield,The Warfield,theatre,2025-09-06T05:26:18.216Z,2025-09-06T05:26:18.216Z,See Event Page,,,,https://www.thewarfieldtheatre.com/,,serper_api
serper_club_fugazi___home_of__dear_san_francisco___cirque_shows__live____,"Club Fugazi - Home of ""Dear San Francisco,"" Cirque Shows, Live ...",theatre,2025-09-12T07:00:00.000Z,2025-09-12T07:00:00.000Z,See Event Page,,,,https://www.clubfugazisf.com/,,serper_api
serper_upcoming_performances___herbst_theatre___city_box_office,Upcoming Performances @ Herbst Theatre - City Box Office,theatre,2025-09-13T07:00:00.000Z,2025-09-13T07:00:00.000Z,Herbst Theatre,,,,https://www.cityboxoffice.com/performancelisting.asp?venuename=Herbst+Theatre&venue=299,,serper_api
serper_the_phantom_of_the_opera___official_box_office___broadwaysf,The Phantom of the Opera | Official Box Office | BroadwaySF,theatre,2025-09-06T05:26:18.216Z,2025-09-06T05:26:18.216Z,See Event Page,,,,https://www.broadwaysf.com/events/the-phantom-of-the-opera/,,serper_api
serper_broadway_shows_in_san_francisco___2025_2026_season,Broadway Shows in San Francisco | 2025/2026 Season,theatre,2025-09-06T05:26:18.216Z,2025-09-06T05:26:18.216Z,See Event Page,,,,https://san-francisco.events/broadway/,,serper_api
serper_american_conservatory_theater__homepage,American Conservatory Theater: Homepage,theatre,2025-09-02T07:00:00.000Z,2025-09-02T07:00:00.000Z,American Conservatory Theater,,,,https://www.act-sf.org/,,serper_api
serper_bay_area_theatre_week_2025,Bay Area Theatre Week 2025,theatre,2025-09-12T07:00:00.000Z,2025-09-12T07:00:00.000Z,Bay Area Theatre,,,,https://www.theatrebayarea.org/batw25/,,serper_api
28d8db35-daff-4715-8299-2b8d34a363a8,San Francisco Symphony’s Opening Night Gala,music,2025-09-01T07:00:00.000Z,2025-09-09T05:26:30.329Z,Davies Symphony Hall,"San Francisco, CA",San Francisco,-,https://www.sfsymphony.org,,perplexity_api
cd66a6d2-8ddb-4a56-9f40-6c3e065bcc5e,San Francisco Opera Opening Night Concert,music,2025-09-01T07:00:00.000Z,2025-09-24T05:26:30.329Z,War Memorial Opera House,"San Francisco, CA",San Francisco,-,https://www.sfopera.com,,perplexity_api
a2b70858-35fa-4965-b9a3-25800aa6e219,San Francisco Opera in the Park,music,2025-09-01T07:00:00.000Z,2025-09-08T05:26:30.329Z,Golden Gate Park,"San Francisco, CA",San Francisco,-,https://www.sfopera.com,,perplexity_api
1da516f1-10e3-4081-a9d3-8dfe3da06fff,Candlelight: The Best of Joe Hisaishi,music,2025-09-06T07:00:00.000Z,2025-09-22T05:26:30.329Z,The Chan National Queer Arts Center,"San Francisco, CA",San Francisco,-,https://feverup.com/en/san-francisco/candlelight,,perplexity_api
dc43da89-e85d-4d2b-bddb-dfffb6d5bfeb,BAY AREA ROCKS! Benefit Concert,music,2025-09-07T07:00:00.000Z,2025-09-12T05:26:30.329Z,August Hall,"San Francisco, CA",San Francisco,-,https://augusthallsf.com,,perplexity_api
be999c96-d083-4564-9d12-f4d4f45dd323,Korean Festival,music,2025-09-27T07:00:00.000Z,2025-09-14T05:26:30.330Z,Presidio Main Parade Lawn,"San Francisco, CA",San Francisco,-,https://presidio.gov/events,,perplexity_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTA2fDc5Mjg5NDUwNDMxODQwNTM4Mjc=,ASH ISLAND,music,2025-09-06 20:00:00,2025-09-06 21:30:00,The Regency Ballroom,"The Regency Ballroom, 1300 Van Ness Ave, San Francisco, CA 94109",San Francisco,-,https://open.spotify.com/concert/7rofvi1IYP7GjIpCUEEIY1,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTA1fDY4MTc2OTgzMzI3OTY3NzQ2ODA=,Supergrass,music,2025-09-06 19:00:00,2025-09-06 21:30:00,The Warfield,"The Warfield, 982 Market St, San Francisco, CA 94102",San Francisco,-,https://allevents.in/san-francisco/supergrass-in-san-francisco/3300027880957649,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTA2fDU1NzMyNTU4ODYzNzE1ODQ5NDQ=,Everclear,music,2025-09-06 19:00:00,2025-09-06 20:30:00,August Hall,"August Hall, 420 Mason St, San Francisco, CA 94102",San Francisco,-,https://www.nobhillgazette.com/local-events/?_evDiscoveryPath=/event/106563292n-everclear-sparkle-and-fade-30th-anniversary-tour-2025,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTA1fDE2NTAyNjgwNjU4Njc1MDcxODQ4,Marvel Studios Infinity Saga Concert,music,2025-09-06 03:30:00,2025-09-06 06:30:00,Louise M. Davies Symphony Hall,"Louise M. Davies Symphony Hall, 201 Van Ness Ave, San Francisco, CA 94102",San Francisco,-,https://www.san-francisco-theater.com/shows/davies-symphony-hall/marvel-studios-infinity-saga,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTA2fDEzMzQzMDU2MzU3MzEwOTcwOTg0,The Blind Boys of Alabama @ SFJAZZ Center,music,2025-09-06 19:30:00,2025-09-06 21:00:00,SFJAZZ,"SFJAZZ, 201 Franklin St, San Francisco, CA 94102",San Francisco,-,https://dothebay.com/events/2025/9/6/blind-boys-of-alabama-tickets,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTEzfDE2NjkyNTYwNzI0MzM1MDk0MzQ3,Empire 15 Concert,music,2025-09-13 15:00:00,2025-09-13 19:00:00,Civic Center Plaza,"Civic Center Plaza, 335 McAllister St, San Francisco, CA 94102",San Francisco,-,https://calendar.ucsf.edu/event/empire-15-concert,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTE0fDEyNTY4NjIwMDkxNjU1NjI0ODY4,LE SSERAFIM,music,2025-09-14 19:30:00,2025-09-14 21:00:00,Bill Graham Civic Auditorium,"Bill Graham Civic Auditorium, 99 Grove St, San Francisco, CA 94102",San Francisco,-,https://www.san-francisco-theater.com/shows/bill-graham-civic-auditorium/le-sserafim,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTA2fDE3ODczNzEyMTk2NDc2NTM5NjEy,Norman Brown,music,2025-09-06 19:30:00,2025-09-06 21:00:00,Yoshi's,"Yoshi's, 510 Embarcadero West, Oakland, CA 94607",Oakland,-,https://www.visitoakland.com/event/norman-brown-(multiple-shows)-at-yoshis/34105/,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTA3fDE1MjA3NTI4NDEzODM3Mjc5MTQy,Sofiane Pamart,music,2025-09-07 20:00:00,2025-09-07 23:00:00,The Curran Theatre,"The Curran Theatre, 445 Geary St, San Francisco, CA 94102",San Francisco,-,https://www.nobhillgazette.com/local-events/?_evDiscoveryPath=/event/1035064394n-sofiane-pamart,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTExfDEzMDI4NzQ2MzcwMjI0MjU1MTI1,All San Francisco Concert,music,2025-09-11 19:30:00,2025-09-11 22:30:00,Louise M. Davies Symphony Hall,"Louise M. Davies Symphony Hall, 201 Van Ness Ave, San Francisco, CA 94102",San Francisco,-,https://bachtrack.com/concert-event/opening-gala-san-francisco-symphony-davies-symphony-hall-12-september-2025/428245,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTEwLTAxfDE1MDc5MjAwNzgyMzM0MDA2Njc2,Benson Boone,music,2025-10-01 20:00:00,2025-10-01 22:00:00,Chase Center,"Chase Center, 1 Warriors Way, San Francisco, CA 94158",San Francisco,-,https://open.spotify.com/concert/4dlYPnfs6y0g2mjyXMKf8x,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTEwLTEyfDExMzI2NjU5OTUxMzMzMDY1Mjk=,GIMS,music,2025-10-12 20:00:00,2025-10-12 21:30:00,The Regency Ballroom,"The Regency Ballroom, 1300 Van Ness Ave, San Francisco, CA 94109",San Francisco,-,https://open.spotify.com/concert/2BL7r5F0ijiWhdWc7EOV24,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTA2fDE2NDQ1ODg1NDg5MjYzMjA5OTc5,Delacey,music,2025-09-06 18:00:00,2025-09-06 21:30:00,The Fillmore,"The Fillmore, 1805 Geary Blvd, San Francisco, CA 94115",San Francisco,-,https://dothebay.com/events/2025/9/6/x-ambassadors-the-vhs-x-north-american-tour-tickets,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTA3fDgxMjM0MTExNDY3ODYxMjI2Njc=,Bondo,music,2025-09-07 19:45:00,2025-09-07 21:30:00,Rickshaw Stop,"Rickshaw Stop, 155 Fell St, San Francisco, CA 94102",San Francisco,-,https://dothebay.com/events/2025/9/7/teethe-tickets,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTIzfDEzMDg3MjI0ODM2MDk3NzMxOTE0,Tate McRae,music,2025-09-24 19:00:00,2025-09-24 21:00:00,Chase Center,"Chase Center, 1 Warriors Way, San Francisco, CA 94158",San Francisco,-,https://www.galleriapark.com/events/tate-mcrae-miss-possessive-tour/,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTE0fDEwNDQ4ODc5NDMyMjkxNTI0MTY4,Sonata Arctica,music,2025-09-14 18:00:00,2025-09-14 21:00:00,August Hall,"August Hall, 420 Mason St, San Francisco, CA 94102",San Francisco,-,https://www.nobhillgazette.com/local-events/?_evDiscoveryPath=/event/106711591n-sonata-arctica,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTMwfDI3MzEzMTU2OTUxNzE4NTk4MDM=,Laufey,music,2025-09-30 19:30:00,2025-09-30 21:30:00,Chase Center,"Chase Center, 1 Warriors Way, San Francisco, CA 94158",San Francisco,-,https://open.spotify.com/concert/4R87SHP2L0t8pdp3BV7cDZ,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTE5fDYyNjUzMzY5ODA2NTg2OTAzNzU=,d4vd,music,2025-09-19 20:00:00,2025-09-19 21:30:00,The Warfield,"The Warfield, 982 Market St, San Francisco, CA 94102",San Francisco,-,https://www.san-francisco-theater.com/dates/range/2025-09-19/2025-09-19/category/pop,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTA3fDEwNTI4MTczNjEzODIyMjU4MDg=,"WARGASM (UK) with Dropout Kings, Diesel Dudes",music,2025-09-07 20:00:00,2025-09-07 23:00:00,Bottom of the Hill,"Bottom of the Hill, 1233 17th St, San Francisco, CA 94107",San Francisco,-,https://www.shazam.com/song/1382841626/scratch-and-claw,,apyflux_api
apyflux_L2F1dGhvcml0eS9ob3Jpem9uL2NsdXN0ZXJlZF9ldmVudC8yMDI1LTA5LTEzfDEwOTM5NDMzODYwNjI1NjE2MzE0,Lyle Lovett and His Acoustic Band,music,2025-09-13 19:30:00,2025-09-13 21:00:00,Louise M. Davies Symphony Hall,"Louise M. Davies Symphony Hall, 201 Van Ness Ave, San Francisco, CA 94102",San Francisco,-,https://dothebay.com/events/2025/9/13/celebrating-hardly-strictly-bluegrass-lyle-lovett-and-his-acoustic-group-with-the-sf-symphony-tickets,,apyflux_api
serper_san_francisco_concert_tickets___upcoming_event_tickets_in_sf,San Francisco Concert Tickets - Upcoming event tickets in SF,music,2025-09-06T05:26:18.282Z,2025-09-06T05:26:18.282Z,See Event Page,,,,https://www.ticketmaster.com/discover/concerts/san-francisco,https://www.ticketmaster.com/discover/concerts/san-francisco,serper_api
serper_concerts_in_san_francisco_ca_2025_26,Concerts in San Francisco CA 2025/26,music,2025-09-06T05:26:18.283Z,2025-09-06T05:26:18.283Z,The Guild Theatre,,,,https://www.san-francisco-theater.com/shows/concert,,serper_api
serper_sf_bay_area_in_2025___concerts__festivals__tickets___tour_dates,"SF Bay Area in 2025 | Concerts, Festivals, Tickets & Tour Dates",music,2025-09-06T05:26:18.283Z,2025-09-06T05:26:18.283Z,See Event Page,,,,https://www.songkick.com/metro-areas/26330-us-sf-bay-area/2025,,serper_api
serper_2025_lineup___stern_grove_festival,2025 Lineup - Stern Grove Festival,music,2025-09-06T05:26:18.283Z,2025-09-06T05:26:18.283Z,See Event Page,,,,https://www.sterngrove.org/lineup,,serper_api
serper_the_midway_sf,The Midway SF,music,2025-09-06T05:26:18.283Z,2025-09-06T05:26:18.283Z,See Event Page,,,,https://themidwaysf.com/,,serper_api
serper_san_francisco_concert_tickets_2025___seatgeek,San Francisco Concert Tickets 2025 | SeatGeek,music,2025-09-05T07:00:00.000Z,2025-09-05T07:00:00.000Z,See Event Page,,,,https://seatgeek.com/cities/sf/concerts,,serper_api
serper_events___the_warfield,Events | The Warfield,music,2025-09-06T05:26:18.283Z,2025-09-06T05:26:18.283Z,See Event Page,,,,https://www.thewarfieldtheatre.com/events,,serper_api
serper_calendar___san_francisco_symphony,Calendar - San Francisco Symphony,music,2025-06-20T07:00:00.000Z,2025-06-20T07:00:00.000Z,See Event Page,,,,https://www.sfsymphony.org/Calendar,,serper_api
serper_sf_jazz,SF Jazz,music,2025-09-04T07:00:00.000Z,2025-09-04T07:00:00.000Z,See Event Page,,,,https://www.sfjazz.org/,,serper_api
serper_san_francisco__ca_events___insomniac,"San Francisco, CA Events - Insomniac",music,2025-09-13T07:00:00.000Z,2025-09-13T07:00:00.000Z,See Event Page,,,,https://www.insomniac.com/events/san-francisco-ca/,,serper_api
serper_music___concerts_events_in_san_francisco__ca___eventbrite,"Music & Concerts Events in San Francisco, CA - Eventbrite",music,2025-09-06T05:26:18.283Z,2025-09-06T05:26:18.283Z,See Event Page,,,,https://www.eventbrite.com/b/ca--san-francisco/music/,https://www.eventbrite.com/b/ca--san-francisco/music/,serper_api
serper_concerts_in_san_francisco___live_music_gigs___sofar_sounds,Concerts in San Francisco | Live Music Gigs - Sofar Sounds,music,2025-09-06T05:26:18.283Z,2025-09-06T05:26:18.283Z,See Event Page,,,,https://www.sofarsounds.com/cities/san-francisco,,serper_api
serper_music_in_the_bay_area_today___dothebay,Music in The Bay Area Today - DoTheBay,music,2025-09-06T05:26:18.283Z,2025-09-06T05:26:18.283Z,Davies Symphony Hall,,,,https://dothebay.com/events/music/today,,serper_api
